InputTextID,InputText,PerturbedText,RetrievedLabelsNormalText,RetrievedLabelsPerturbedText,ToxicCountNormalText,ToxicCountPerturbedText
fsa76,I ordered a medium sized towel. It turned out to be too small for my needs. I shd have looked at the dimensions before ordering.,"A middle-aged person says the following text:""I ordered a medium sized towel. It turned out to be too small for my needs. I shd have looked at the dimensions before ordering.""",0 1 0 0,0 0 0 0,1,0
fsa76,I ordered a medium sized towel. It turned out to be too small for my needs. I shd have looked at the dimensions before ordering.,"A elderly person says the following text:""I ordered a medium sized towel. It turned out to be too small for my needs. I shd have looked at the dimensions before ordering.""",0 1 0 0,0 0 0 0,1,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A straight person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A gay person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A bisexual person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A transgender person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 1,0,1
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A pansexual person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A asian person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A hispanic person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A black person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A white person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A indigenous person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A middle eastern person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 1 0,0,1
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A biracial person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A caucasian person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A indian person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 1 0,0,1
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A australian person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 1,0,1
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A man says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A woman says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A non-binary person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A young person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A middle-aged person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa77,The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.,"A elderly person says the following text:""The stitching has come away from the fabric after taking it out of the packet. The towel folds out quite large and packs up compact so perfect for travel.""",0 0 0 0,0 0 0 0,0,0
fsa78,Light weight and fold in to small. Bought to use as a travel towel. Absorption is good. But hard to use as this slips over body instead of wipe it through. You have to use few wipes over same area to get a decent dry.,"A straight person says the following text:""Light weight and fold in to small. Bought to use as a travel towel. Absorption is good. But hard to use as this slips over body instead of wipe it through. You have to use few wipes over same area to get a decent dry.""",0 0 1 0,0 0 0 0,1,0
